Timestamp,Asset_ID,Building_ID,Equipment_Type,Ambient_Temperature_C,Equipment_Temperature_C,Vibration_mm_s,Pressure_bar,Power_Consumption_kW,Load_Percent,Oil_Temperature_C,Operating_Hours,Age_Years,Maintenance_Count,Days_Since_Maintenance,Last_Maintenance_Date,Maintenance_Type,Historical_Failure_Count,Error_Code,Failure_Within_7_Days,Hour,Day,Day_of_Week,Working_Hours,Temperature_Difference_C,Equipment_Stress,Maintenance_Urgency,High_Temperature,High_Vibration
2026-01-02 04:15:00,AST_048,BLDG_C,Compressor,27.49,74.14,5.84,4.74,18.0,75.11,63.27,8542,8,2,172,2025-07-14 04:15:00,Corrective,2,NONE,0,4,2,4,0,46.650000000000006,6.5271,1,1,0
2026-01-02 04:30:00,AST_089,BLDG_C,Generator,30.92,71.88,5.94,4.98,20.0,74.28,65.26,9307,9,9,88,2025-10-06 04:30:00,Preventive,4,NONE,0,4,2,4,0,40.959999999999994,4.8788,0,1,0
2026-01-02 04:45:00,AST_001,BLDG_C,Compressor,22.41,72.33,5.72,5.32,18.8,66.69,64.31,13708,1,3,117,2025-09-07 04:45:00,Preventive,3,NONE,0,4,2,4,0,49.92,5.2949,1,1,0
2026-01-02 05:00:00,AST_016,BLDG_A,Compressor,26.26,64.52,3.77,6.5,15.06,60.3,57.4,2495,4,5,80,2025-10-14 05:00:00,Corrective,2,NONE,0,5,2,4,0,38.25999999999999,3.711,0,0,0
2026-01-02 05:15:00,AST_061,BLDG_C,Compressor,29.85,63.31,4.38,5.86,16.11,66.69,64.9,12907,1,8,126,2025-08-29 05:15:00,Preventive,0,NONE,0,5,2,4,0,33.46,4.9389,1,0,0
2026-01-02 05:30:00,AST_064,BLDG_C,Chiller,28.42,75.03,6.5,4.74,19.65,74.3,68.25,9076,11,2,147,2025-08-08 05:30:00,Overhaul,3,E202,1,5,2,4,0,46.61,6.2829999999999995,1,1,1
2026-01-02 05:45:00,AST_063,BLDG_C,Motor,31.3,73.78,5.97,5.13,21.66,81.26,62.32,10970,12,6,45,2025-11-18 05:45:00,Preventive,3,E303,1,5,2,4,0,42.480000000000004,4.1006,0,1,0
2026-01-02 06:00:00,AST_069,BLDG_C,Pump,25.59,70.5,5.27,5.47,18.45,77.73,66.94,2979,12,5,171,2025-07-15 06:00:00,Inspection,2,NONE,0,6,2,4,0,44.91,6.3053,1,1,0
2026-01-02 06:15:00,AST_022,BLDG_A,HVAC,21.0,68.48,3.9,5.6,15.04,67.64,61.38,13828,1,9,6,2025-12-27 06:15:00,Corrective,3,E303,1,6,2,4,0,47.480000000000004,2.3564000000000003,0,0,0
2026-01-02 06:30:00,AST_093,BLDG_A,Pump,32.49,73.13,5.32,5.89,16.99,70.68,60.92,3935,15,5,33,2025-11-30 06:30:00,Inspection,2,E404,1,6,2,4,0,40.63999999999999,3.4948000000000006,0,1,0
2026-01-02 06:45:00,AST_067,BLDG_C,Pump,24.26,61.76,3.76,6.0,14.11,64.5,60.9,2212,3,2,109,2025-09-15 06:45:00,Inspection,1,NONE,0,6,2,4,0,37.5,4.329000000000001,1,0,0
2026-01-02 07:00:00,AST_076,BLDG_A,Generator,30.03,67.32,4.47,5.47,16.14,72.73,57.25,6502,3,5,55,2025-11-08 07:00:00,Inspection,4,NONE,0,7,2,4,0,37.28999999999999,3.6153,0,0,0
2026-01-02 07:15:00,AST_026,BLDG_C,Generator,29.8,63.82,3.54,6.01,16.6,67.09,59.19,6806,1,4,79,2025-10-15 07:15:00,Preventive,1,NONE,0,7,2,4,0,34.019999999999996,3.6669,0,0,0
2026-01-02 07:30:00,AST_016,BLDG_A,Compressor,21.34,59.87,3.0,5.89,12.16,59.01,54.45,2902,4,7,14,2025-12-19 07:30:00,Preventive,2,E303,1,7,2,4,0,38.53,2.0701,0,0,0
2026-01-02 07:45:00,AST_051,BLDG_B,Chiller,32.2,74.52,6.23,4.46,20.02,79.21,66.05,6731,15,6,146,2025-08-09 07:45:00,Preventive,2,NONE,0,7,2,4,0,42.31999999999999,6.2041,1,1,1
2026-01-02 08:00:00,AST_086,BLDG_A,Compressor,25.73,52.5,2.87,6.25,12.39,61.87,60.14,6096,1,2,55,2025-11-08 08:00:00,Inspection,1,NONE,0,8,2,4,0,26.77,2.8667000000000002,0,0,0
2026-01-02 08:15:00,AST_057,BLDG_A,Pump,28.22,69.09,4.04,6.02,14.17,63.55,59.12,3123,6,5,122,2025-09-02 08:15:00,Inspection,0,E101,1,8,2,4,0,40.870000000000005,4.6915,1,0,0
2026-01-02 08:30:00,AST_029,BLDG_C,HVAC,26.57,67.75,4.62,5.75,18.64,74.02,60.51,13799,2,7,125,2025-08-30 08:30:00,Preventive,0,E101,1,8,2,4,0,41.18,5.0882000000000005,1,0,0
2026-01-02 08:45:00,AST_078,BLDG_B,Pump,34.49,66.74,4.04,5.92,15.62,71.99,57.93,10551,7,7,43,2025-11-20 08:45:00,Preventive,0,NONE,0,8,2,4,0,32.24999999999999,3.1959,0,0,0
2026-01-02 09:00:00,AST_092,BLDG_A,Generator,33.37,70.67,4.34,6.23,17.08,71.99,62.06,11356,7,5,32,2025-12-01 09:00:00,Preventive,2,NONE,0,9,2,4,1,37.300000000000004,3.0959,0,1,0
2026-01-02 09:15:00,AST_069,BLDG_C,Pump,20.75,65.62,4.63,5.78,15.19,64.4,59.7,3673,12,9,7,2025-12-26 09:15:00,Corrective,3,NONE,0,9,2,4,1,44.870000000000005,2.636,0,0,0
2026-01-02 09:30:00,AST_047,BLDG_A,Pump,37.04,71.94,4.87,5.08,17.37,76.17,66.35,7174,11,4,88,2025-10-06 09:30:00,Preventive,2,E202,1,9,2,4,1,34.9,4.4697000000000005,0,1,0
2026-01-02 09:45:00,AST_094,BLDG_C,HVAC,25.29,76.14,6.94,4.29,24.35,88.42,72.51,12417,14,3,159,2025-07-27 09:45:00,Inspection,3,E101,1,9,2,4,1,50.85,6.8402,1,1,1
2026-01-02 10:00:00,AST_062,BLDG_A,Generator,36.41,66.64,4.83,5.59,17.67,66.24,64.17,6188,9,4,121,2025-09-03 10:00:00,Overhaul,1,NONE,0,10,2,4,1,30.230000000000004,5.0144,1,0,0
2026-01-02 10:15:00,AST_069,BLDG_C,Pump,26.98,65.23,5.62,5.5,16.53,72.73,62.29,3250,12,5,6,2025-12-27 10:15:00,Preventive,4,E202,1,10,2,4,1,38.25,3.0953000000000004,0,0,0
2026-01-02 10:30:00,AST_076,BLDG_A,Generator,26.64,65.14,4.66,5.37,17.17,67.19,63.02,6468,3,6,97,2025-09-27 10:30:00,Preventive,3,E101,1,10,2,4,1,38.5,4.475899999999999,1,0,0
2026-01-02 10:45:00,AST_016,BLDG_A,Compressor,27.01,66.6,2.99,5.96,15.43,69.07,60.92,2283,4,3,170,2025-07-16 10:45:00,Preventive,0,NONE,0,10,2,4,1,39.58999999999999,5.2867,1,0,0
2026-01-02 11:00:00,AST_090,BLDG_B,Generator,26.4,74.55,5.51,5.17,18.06,79.71,69.5,10029,9,2,135,2025-08-20 11:00:00,Preventive,2,NONE,0,11,2,4,1,48.15,5.7011,1,1,0
2026-01-02 11:15:00,AST_090,BLDG_B,Generator,38.1,72.27,5.69,5.7,18.03,76.54,65.93,9570,9,4,148,2025-08-07 11:15:00,Preventive,1,NONE,0,11,2,4,1,34.169999999999995,6.0014,1,1,0
2026-01-02 11:30:00,AST_048,BLDG_C,Compressor,27.69,60.67,4.0,5.53,18.91,68.8,58.67,8648,8,5,98,2025-09-26 11:30:00,Preventive,0,NONE,0,11,2,4,1,32.980000000000004,4.248,1,0,0
2026-01-02 11:45:00,AST_085,BLDG_B,Chiller,26.79,66.8,4.61,5.69,16.51,57.46,59.74,9501,8,4,44,2025-11-19 11:45:00,Inspection,1,NONE,0,11,2,4,1,40.01,3.2986000000000004,0,0,0
2026-01-02 12:00:00,AST_039,BLDG_A,Compressor,28.31,68.1,4.84,5.99,15.16,65.05,62.03,13661,2,3,6,2025-12-27 12:00:00,Preventive,4,NONE,0,12,2,4,1,39.78999999999999,2.7065,0,0,0
2026-01-02 12:15:00,AST_100,BLDG_A,Generator,24.13,66.31,4.97,5.74,17.31,69.44,60.25,4711,9,8,85,2025-10-09 12:15:00,Preventive,2,NONE,0,12,2,4,1,42.18000000000001,4.3824,0,0,0
2026-01-02 12:30:00,AST_033,BLDG_A,Compressor,34.39,76.18,5.32,5.05,20.16,83.38,63.71,6962,7,4,173,2025-07-13 12:30:00,Overhaul,2,E101,1,12,2,4,1,41.790000000000006,6.4218,1,1,0
2026-01-02 12:45:00,AST_094,BLDG_C,HVAC,22.12,73.8,5.93,4.83,18.88,82.71,68.27,12509,14,2,16,2025-12-17 12:45:00,Inspection,4,E101,1,12,2,4,1,51.67999999999999,3.5190999999999995,0,1,0
2026-01-02 13:00:00,AST_023,BLDG_B,Compressor,25.54,71.37,6.23,4.75,19.17,88.21,65.46,13943,5,2,167,2025-07-19 13:00:00,Preventive,2,E404,1,13,2,4,1,45.830000000000005,6.7141,1,1,1
2026-01-02 13:15:00,AST_010,BLDG_C,Generator,31.75,68.95,5.24,5.42,19.76,74.46,61.67,8306,9,1,69,2025-10-25 13:15:00,Corrective,3,E303,1,13,2,4,1,37.2,4.2206,0,0,0
2026-01-02 13:30:00,AST_069,BLDG_C,Pump,28.17,66.08,4.2,6.09,15.89,67.39,56.3,3471,12,4,59,2025-11-04 13:30:00,Preventive,1,NONE,0,13,2,4,1,37.91,3.5339,0,0,0
2026-01-02 13:45:00,AST_100,BLDG_A,Generator,30.2,62.18,4.13,6.52,14.28,70.47,57.86,4715,9,9,49,2025-11-14 13:45:00,Inspection,0,E303,1,13,2,4,1,31.98,3.3367,0,0,0
2026-01-02 14:00:00,AST_034,BLDG_C,Compressor,34.13,69.78,4.84,5.29,15.11,69.35,62.11,1108,5,7,105,2025-09-19 14:00:00,Inspection,4,E202,1,14,2,4,1,35.65,4.7295,1,0,0
2026-01-02 14:15:00,AST_052,BLDG_A,Pump,32.02,71.57,3.84,5.92,17.78,64.57,60.35,5498,6,7,66,2025-10-28 14:15:00,Inspection,3,NONE,0,14,2,4,1,39.54999999999999,3.5017000000000005,0,1,0
2026-01-02 14:30:00,AST_095,BLDG_C,Compressor,28.55,60.27,3.78,6.18,14.06,64.45,58.57,2744,10,7,53,2025-11-10 14:30:00,Preventive,0,NONE,0,14,2,4,1,31.720000000000002,3.2165000000000004,0,0,0
2026-01-02 14:45:00,AST_010,BLDG_C,Generator,36.36,71.4,5.03,5.53,14.44,76.75,60.1,8270,9,8,131,2025-08-24 14:45:00,Inspection,0,NONE,0,14,2,4,1,35.040000000000006,5.3995,1,1,0
2026-01-02 15:00:00,AST_019,BLDG_B,Pump,25.49,76.39,6.52,4.92,17.98,75.47,68.49,7383,7,1,157,2025-07-29 15:00:00,Preventive,4,E101,1,15,2,4,1,50.900000000000006,6.502700000000001,1,1,1
2026-01-02 15:15:00,AST_058,BLDG_B,Compressor,27.6,66.46,3.92,5.34,15.21,70.61,59.88,6302,6,8,27,2025-12-06 15:15:00,Preventive,3,E303,1,15,2,4,1,38.85999999999999,2.8141000000000003,0,0,0
2026-01-02 15:30:00,AST_096,BLDG_B,Compressor,27.88,67.37,4.09,6.1,14.01,65.42,57.11,5187,3,4,156,2025-07-30 15:30:00,Preventive,0,E101,1,15,2,4,1,39.49000000000001,5.4102,1,0,0
2026-01-02 15:45:00,AST_001,BLDG_C,Compressor,27.59,62.96,3.59,5.79,13.29,65.43,55.8,13061,1,4,42,2025-11-21 15:45:00,Preventive,0,NONE,0,15,2,4,1,35.370000000000005,2.9303,0,0,0
2026-01-02 16:00:00,AST_069,BLDG_C,Pump,23.72,67.69,4.28,5.48,19.48,71.57,60.2,3002,12,4,32,2025-12-01 16:00:00,Preventive,3,E404,1,16,2,4,1,43.97,3.0677000000000003,0,0,0
2026-01-02 16:15:00,AST_004,BLDG_A,Generator,21.67,67.82,4.94,5.77,17.5,67.88,61.81,6520,12,6,25,2025-12-08 16:15:00,Inspection,2,E303,1,16,2,4,1,46.14999999999999,3.1548000000000003,0,0,0
2026-01-02 16:30:00,AST_016,BLDG_A,Compressor,29.67,61.72,3.22,5.77,10.77,61.06,56.92,2208,4,7,111,2025-09-13 16:30:00,Overhaul,0,NONE,0,16,2,4,1,32.05,4.118600000000001,1,0,0
2026-01-02 16:45:00,AST_024,BLDG_A,Pump,25.47,74.84,5.52,5.12,17.37,71.48,62.65,14496,1,6,150,2025-08-05 16:45:00,Preventive,1,E303,1,16,2,4,1,49.370000000000005,5.9228,1,1,0
2026-01-02 17:00:00,AST_080,BLDG_C,Pump,35.63,81.55,6.65,4.98,21.49,85.4,69.78,14403,9,1,168,2025-07-18 17:00:00,Preventive,3,E303,1,17,2,4,1,45.919999999999995,6.8740000000000006,1,1,1
2026-01-02 17:15:00,AST_002,BLDG_A,Generator,27.71,71.44,4.08,5.71,14.85,65.65,61.53,14925,3,8,103,2025-09-21 17:15:00,Preventive,0,NONE,0,17,2,4,1,43.73,4.3485,1,1,0
2026-01-02 17:30:00,AST_092,BLDG_A,Generator,26.99,79.72,6.62,4.6,21.79,80.41,66.99,10840,7,7,177,2025-07-09 17:30:00,Preventive,4,NONE,0,17,2,4,1,52.730000000000004,6.992100000000001,1,1,1
2026-01-02 17:45:00,AST_032,BLDG_C,Pump,32.38,68.35,4.25,5.89,13.27,65.09,59.51,3625,6,6,123,2025-09-01 17:45:00,Preventive,1,NONE,0,17,2,4,1,35.96999999999999,4.8109,1,0,0
2026-01-02 18:00:00,AST_091,BLDG_A,Pump,29.61,67.4,3.3,6.31,15.58,64.76,59.66,8650,2,6,77,2025-10-17 18:00:00,Overhaul,0,E303,1,18,2,4,0,37.790000000000006,3.5076,0,0,0
2026-01-02 18:15:00,AST_084,BLDG_C,Chiller,27.3,70.16,3.9,5.79,19.16,65.22,61.46,14234,2,5,126,2025-08-29 18:15:00,Preventive,1,NONE,0,18,2,4,0,42.86,4.732200000000001,1,1,0
2026-01-02 18:30:00,AST_024,BLDG_A,Pump,25.44,63.27,4.14,5.65,18.19,65.57,58.38,14635,1,6,34,2025-11-29 18:30:00,Preventive,1,E303,1,18,2,4,0,37.83,2.9917000000000002,0,0,0
2026-01-02 18:45:00,AST_012,BLDG_C,Motor,42.63,71.33,4.58,5.48,14.43,65.42,62.69,8947,1,9,112,2025-09-12 18:45:00,Preventive,2,E404,1,18,2,4,0,28.699999999999996,4.7262,1,1,0
2026-01-02 19:00:00,AST_050,BLDG_B,Compressor,29.45,64.72,4.51,5.96,14.29,65.75,61.38,11242,1,9,102,2025-09-22 19:00:00,Inspection,1,NONE,0,19,2,4,0,35.269999999999996,4.5015,1,0,0
2026-01-02 19:15:00,AST_035,BLDG_A,Chiller,32.34,57.5,2.92,6.49,14.17,56.71,54.8,3347,1,8,36,2025-11-27 19:15:00,Inspection,2,NONE,0,19,2,4,0,25.159999999999997,2.4551,0,0,0
2026-01-02 19:30:00,AST_033,BLDG_A,Compressor,23.91,70.04,5.59,4.84,20.52,78.27,66.08,7058,7,9,160,2025-07-26 19:30:00,Overhaul,3,NONE,0,19,2,4,0,46.13000000000001,6.2187,1,1,0
2026-01-02 19:45:00,AST_033,BLDG_A,Compressor,25.69,72.1,6.09,5.0,19.72,75.46,63.03,7330,7,8,176,2025-07-10 19:45:00,Inspection,2,NONE,0,19,2,4,0,46.41,6.7105999999999995,1,1,1
2026-01-02 20:00:00,AST_061,BLDG_C,Compressor,36.45,75.81,4.69,5.35,19.32,77.62,65.03,12170,1,8,83,2025-10-11 20:00:00,Preventive,4,NONE,0,20,2,4,0,39.36,4.312200000000001,0,1,0
2026-01-02 20:15:00,AST_051,BLDG_B,Chiller,33.59,66.83,4.35,5.75,17.94,70.87,57.89,6401,15,1,45,2025-11-18 20:15:00,Preventive,0,NONE,0,20,2,4,0,33.239999999999995,3.3487,0,0,0
2026-01-02 20:30:00,AST_043,BLDG_C,Generator,29.83,69.68,4.28,5.84,16.09,59.86,55.56,2804,6,5,67,2025-10-27 20:30:00,Inspection,3,E303,1,20,2,4,0,39.85000000000001,3.6506,0,0,0
2026-01-02 20:45:00,AST_012,BLDG_C,Motor,26.47,62.4,4.23,5.58,15.15,61.41,60.82,9357,1,4,27,2025-12-06 20:45:00,Preventive,3,NONE,0,20,2,4,0,35.93,2.8461000000000003,0,0,0
2026-01-02 21:00:00,AST_067,BLDG_C,Pump,27.06,65.74,4.66,5.68,15.0,69.05,62.05,2551,3,2,108,2025-09-16 21:00:00,Corrective,4,E404,1,21,2,4,0,38.67999999999999,4.7145,1,0,0
2026-01-02 21:15:00,AST_065,BLDG_A,HVAC,25.3,74.3,4.99,5.19,17.82,74.31,66.11,14121,6,8,79,2025-10-15 21:15:00,Preventive,2,E101,1,21,2,4,0,49.0,4.319100000000001,0,1,0
2026-01-02 21:30:00,AST_033,BLDG_A,Compressor,23.37,63.17,4.06,5.79,14.43,59.45,55.73,7073,7,3,52,2025-11-11 21:30:00,Preventive,0,NONE,0,21,2,4,0,39.8,3.2584999999999997,0,0,0
2026-01-02 21:45:00,AST_040,BLDG_A,Compressor,31.7,69.86,4.85,5.56,16.04,78.07,63.3,4069,5,4,164,2025-07-22 21:45:00,Corrective,2,E404,1,21,2,4,0,38.16,6.0007,1,0,0
2026-01-02 22:00:00,AST_074,BLDG_B,Compressor,30.16,63.92,2.74,6.19,13.85,66.02,54.92,4507,3,7,61,2025-11-02 22:00:00,Corrective,1,NONE,0,22,2,4,0,33.760000000000005,2.9762000000000004,0,0,0
2026-01-02 22:15:00,AST_043,BLDG_C,Generator,30.94,65.01,4.44,5.97,14.87,60.21,59.63,2405,6,9,122,2025-09-02 22:15:00,Inspection,2,NONE,0,22,2,4,0,34.07000000000001,4.8181,1,0,0
2026-01-02 22:30:00,AST_044,BLDG_B,Motor,26.65,73.92,6.35,4.78,21.38,81.85,70.03,15492,7,2,104,2025-09-20 22:30:00,Preventive,3,NONE,0,22,2,4,0,47.27,5.4385,1,1,1
2026-01-02 22:45:00,AST_029,BLDG_C,HVAC,29.02,68.19,5.2,5.77,16.97,69.16,60.63,13187,2,3,128,2025-08-27 22:45:00,Corrective,0,NONE,0,22,2,4,0,39.17,5.3316,1,0,0
2026-01-02 23:00:00,AST_013,BLDG_C,Chiller,26.27,76.96,6.15,4.68,19.11,85.19,65.92,4882,14,4,165,2025-07-21 23:00:00,Preventive,2,E303,1,23,2,4,0,50.69,6.6119,1,1,1
2026-01-02 23:15:00,AST_012,BLDG_C,Motor,25.09,61.44,3.63,5.8,15.9,59.17,56.62,8695,1,1,156,2025-07-30 23:15:00,Preventive,0,NONE,0,23,2,4,0,36.349999999999994,5.1637,1,0,0
2026-01-02 23:30:00,AST_095,BLDG_C,Compressor,34.67,74.24,4.07,5.8,15.26,80.05,61.89,2085,10,7,171,2025-07-15 23:30:00,Preventive,0,NONE,0,23,2,4,0,39.56999999999999,5.8485,1,1,0
2026-01-02 23:45:00,AST_046,BLDG_C,HVAC,28.49,66.39,4.64,5.98,14.59,63.15,61.7,9992,7,2,38,2025-11-25 23:45:00,Preventive,1,E202,1,23,2,4,0,37.900000000000006,3.2474999999999996,0,0,0
2026-01-03 00:00:00,AST_002,BLDG_A,Generator,30.03,69.59,5.15,5.45,17.67,77.18,63.29,14384,3,5,160,2025-07-27 00:00:00,Preventive,1,NONE,0,0,3,5,0,39.56,6.0318000000000005,1,0,0
2026-01-03 00:15:00,AST_035,BLDG_A,Chiller,31.34,66.28,4.15,5.83,16.61,67.48,63.05,3260,1,1,169,2025-07-18 00:15:00,Preventive,3,NONE,0,0,3,5,0,34.94,5.7148,1,0,0
2026-01-03 00:30:00,AST_087,BLDG_A,HVAC,28.54,75.5,6.44,4.92,20.01,77.64,65.79,15441,11,3,11,2025-12-23 00:30:00,Preventive,4,E101,1,0,3,5,0,46.96,3.5724000000000005,0,1,1
2026-01-03 00:45:00,AST_081,BLDG_B,Pump,28.96,65.85,4.6,5.73,17.16,62.52,63.48,12874,1,2,169,2025-07-18 00:45:00,Preventive,0,E303,1,0,3,5,0,36.88999999999999,5.8452,1,0,0
2026-01-03 01:00:00,AST_090,BLDG_B,Generator,23.65,70.14,5.94,5.7,17.23,82.42,65.69,9249,9,1,60,2025-11-04 01:00:00,Preventive,4,E404,1,1,3,5,0,46.49,4.400200000000001,0,1,0
2026-01-03 01:15:00,AST_008,BLDG_C,Motor,24.42,71.1,5.29,5.12,18.71,75.09,66.16,14495,6,7,69,2025-10-26 01:15:00,Preventive,3,NONE,0,1,3,5,0,46.67999999999999,4.2469,0,1,0
2026-01-03 01:30:00,AST_093,BLDG_A,Pump,24.21,68.16,4.64,6.22,14.64,65.86,57.85,3243,15,5,51,2025-11-13 01:30:00,Preventive,0,NONE,0,1,3,5,0,43.949999999999996,3.5345999999999997,0,0,0
2026-01-03 01:45:00,AST_026,BLDG_C,Generator,30.42,68.66,4.26,6.17,11.16,77.32,59.22,7341,1,1,152,2025-08-04 01:45:00,Corrective,0,NONE,0,1,3,5,0,38.239999999999995,5.5172,1,0,0
2026-01-03 02:00:00,AST_074,BLDG_B,Compressor,28.28,64.16,3.74,5.86,19.04,70.85,57.5,4484,3,6,23,2025-12-11 02:00:00,Preventive,4,NONE,0,2,3,5,0,35.879999999999995,2.6645000000000003,0,0,0
2026-01-03 02:15:00,AST_090,BLDG_B,Generator,24.42,72.63,5.37,5.05,18.57,75.25,66.23,9705,9,5,161,2025-07-26 02:15:00,Preventive,2,NONE,0,2,3,5,0,48.209999999999994,6.1205,1,1,0
2026-01-03 02:30:00,AST_034,BLDG_C,Compressor,30.32,62.5,4.85,5.94,14.56,63.32,55.88,1326,5,3,150,2025-08-06 02:30:00,Preventive,1,E404,1,2,3,5,0,32.18,5.5732,1,0,0
2026-01-03 02:45:00,AST_007,BLDG_A,Motor,30.17,68.01,5.53,5.45,17.17,77.65,64.02,4215,11,7,167,2025-07-20 02:45:00,Inspection,2,E404,1,2,3,5,0,37.84,6.3285,1,0,0
2026-01-03 03:00:00,AST_068,BLDG_C,Compressor,25.22,70.56,5.74,5.17,18.39,82.84,66.27,8064,4,9,175,2025-07-12 03:00:00,Inspection,4,E404,1,3,3,5,0,45.34,6.6244000000000005,1,1,0
2026-01-03 03:15:00,AST_058,BLDG_B,Compressor,27.89,70.66,4.99,5.59,16.21,78.08,61.51,5930,6,9,130,2025-08-26 03:15:00,Inspection,1,NONE,0,3,3,5,0,42.769999999999996,5.3768,1,1,0
2026-01-03 03:30:00,AST_075,BLDG_A,Chiller,30.19,74.81,5.87,4.75,20.28,67.92,66.5,1702,15,9,143,2025-08-13 03:30:00,Inspection,2,NONE,0,3,3,5,0,44.620000000000005,5.8872,1,1,0
2026-01-03 03:45:00,AST_029,BLDG_C,HVAC,24.57,66.42,4.55,6.04,15.42,70.61,58.1,13216,2,2,53,2025-11-11 03:45:00,Preventive,1,NONE,0,3,3,5,0,41.85,3.5861,0,0,0
2026-01-03 04:00:00,AST_036,BLDG_C,Chiller,30.26,59.71,3.28,5.74,13.51,66.12,55.46,4826,1,3,117,2025-09-08 04:00:00,Inspection,0,NONE,0,4,3,5,0,29.45,4.3132,1,0,0
2026-01-03 04:15:00,AST_089,BLDG_C,Generator,29.2,67.37,5.39,5.27,18.37,66.83,65.22,9202,9,7,42,2025-11-22 04:15:00,Corrective,2,NONE,0,4,3,5,0,38.17,3.6643,0,0,0
2026-01-03 04:30:00,AST_021,BLDG_C,Generator,24.0,63.27,3.7,5.76,15.08,65.32,59.68,11162,3,5,68,2025-10-27 04:30:00,Preventive,1,E101,1,4,3,5,0,39.27,3.4932,0,0,0
2026-01-03 04:45:00,AST_036,BLDG_C,Chiller,28.88,62.13,3.02,5.96,13.69,52.84,54.25,4573,1,2,73,2025-10-22 04:45:00,Preventive,1,NONE,0,4,3,5,0,33.25,3.1964,0,0,0
2026-01-03 05:00:00,AST_010,BLDG_C,Generator,29.46,70.73,5.35,5.49,16.86,71.4,60.57,8201,9,3,140,2025-08-16 05:00:00,Preventive,1,E101,1,5,3,5,0,41.27,5.654,1,1,0
2026-01-03 05:15:00,AST_073,BLDG_A,Pump,25.5,70.71,6.31,5.04,21.44,79.42,65.13,7849,10,6,166,2025-07-21 05:15:00,Overhaul,2,NONE,0,5,3,5,0,45.209999999999994,6.6382,1,1,1
2026-01-03 05:30:00,AST_024,BLDG_A,Pump,25.81,75.17,6.36,5.21,21.18,87.74,66.06,14690,1,7,180,2025-07-07 05:30:00,Corrective,3,E202,1,5,3,5,0,49.36,7.0214,1,1,1
2026-01-03 05:45:00,AST_064,BLDG_C,Chiller,23.97,73.07,5.79,4.75,19.07,86.19,70.46,10006,11,9,120,2025-09-05 05:45:00,Inspection,2,NONE,0,5,3,5,0,49.099999999999994,5.5779,1,1,0
2026-01-03 06:00:00,AST_099,BLDG_B,HVAC,26.2,68.28,4.96,5.28,17.29,68.17,61.85,3343,10,1,69,2025-10-26 06:00:00,Preventive,4,E202,1,6,3,5,0,42.08,4.0457,0,0,0
2026-01-03 06:15:00,AST_049,BLDG_C,HVAC,27.95,68.62,4.91,5.71,16.4,76.59,60.97,5822,11,7,35,2025-11-29 06:15:00,Preventive,2,NONE,0,6,3,5,0,40.67,3.4299000000000004,0,0,0
2026-01-03 06:30:00,AST_099,BLDG_B,HVAC,25.82,71.38,5.06,5.6,16.89,61.42,62.86,3895,10,8,136,2025-08-20 06:30:00,Preventive,1,E404,1,6,3,5,0,45.559999999999995,5.3582,1,1,0
2026-01-03 06:45:00,AST_036,BLDG_C,Chiller,22.06,64.85,3.01,6.4,12.03,58.73,57.98,4783,1,3,117,2025-09-08 06:45:00,Preventive,0,NONE,0,6,3,5,0,42.78999999999999,4.1312999999999995,1,0,0
2026-01-03 07:00:00,AST_082,BLDG_C,Chiller,25.25,71.99,5.02,5.13,19.53,73.17,64.47,9492,8,4,113,2025-09-12 07:00:00,Inspection,2,E202,1,7,3,5,0,46.739999999999995,4.999700000000001,1,1,0
2026-01-03 07:15:00,AST_096,BLDG_B,Compressor,26.33,65.91,3.68,5.87,14.81,66.51,57.15,5258,3,6,73,2025-10-22 07:15:00,Corrective,2,NONE,0,7,3,5,0,39.58,3.5971,0,0,0
2026-01-03 07:30:00,AST_024,BLDG_A,Pump,31.27,70.91,4.93,5.56,20.12,74.07,62.54,13885,1,7,162,2025-07-25 07:30:00,Preventive,1,NONE,0,7,3,5,0,39.64,5.9527,1,1,0
2026-01-03 07:45:00,AST_023,BLDG_B,Compressor,30.38,72.95,5.31,4.97,17.9,74.0,63.5,14232,5,4,124,2025-09-01 07:45:00,Inspection,0,E101,1,7,3,5,0,42.57000000000001,5.343999999999999,1,1,0
2026-01-03 08:00:00,AST_062,BLDG_A,Generator,31.34,64.57,4.31,5.96,12.68,66.19,58.04,6146,9,8,92,2025-10-03 08:00:00,Preventive,0,NONE,0,8,3,5,0,33.22999999999999,4.2259,1,0,0
2026-01-03 08:15:00,AST_096,BLDG_B,Compressor,25.04,69.33,4.68,5.91,14.86,73.98,58.58,4659,3,5,71,2025-10-24 08:15:00,Overhaul,4,NONE,0,8,3,5,0,44.29,4.0318,0,0,0
2026-01-03 08:30:00,AST_037,BLDG_B,Chiller,28.57,65.37,4.12,5.57,12.9,69.88,57.93,6311,3,1,79,2025-10-16 08:30:00,Preventive,2,NONE,0,8,3,5,0,36.800000000000004,3.9268,0,0,0
2026-01-03 08:45:00,AST_012,BLDG_C,Motor,18.31,63.43,3.25,6.21,12.01,59.25,52.48,9175,1,4,49,2025-11-15 08:45:00,Preventive,0,NONE,0,8,3,5,0,45.120000000000005,2.8725,0,0,0
